Date,Close,signals,close_position
2/24/2022,1.130569,,
2/25/2022,1.119069,,
2/28/2022,1.118105,,
3/1/2022,1.121592,,
3/2/2022,1.113276,,
3/3/2022,1.111235,,
3/4/2022,1.106684,,
3/7/2022,1.087453,,
3/8/2022,1.086531,,
3/9/2022,1.089823,,
3/10/2022,1.107383,,
3/11/2022,1.101394,,
3/14/2022,1.093207,,
3/15/2022,1.094319,,
3/16/2022,1.096936,,
3/17/2022,1.102196,,
3/18/2022,1.109952,,
3/21/2022,1.104313,,
3/22/2022,1.101722,,
3/23/2022,1.102974,,
3/24/2022,1.100631,,
3/25/2022,1.100958,,
3/28/2022,1.098189,,
3/29/2022,1.099384,,
3/30/2022,1.109152,,
3/31/2022,1.116184,,
4/1/2022,1.107236,,
4/4/2022,1.104728,,
4/5/2022,1.097586,,
4/6/2022,1.090643,,
4/7/2022,1.089823,,
4/8/2022,1.086484,,
4/11/2022,1.088495,,
4/12/2022,1.087796,,
4/13/2022,1.082614,,
4/14/2022,1.089657,,
4/15/2022,1.082099,,
4/18/2022,1.081525,,
4/19/2022,1.078179,,
4/20/2022,1.079447,,
4/21/2022,1.084987,,
4/22/2022,1.083518,,
4/25/2022,1.081105,,
4/26/2022,1.071421,,
4/27/2022,1.064362,,
4/28/2022,1.055509,,
4/29/2022,1.05042,,
5/2/2022,1.053596,,
5/3/2022,1.050906,,
5/4/2022,1.052853,,
5/5/2022,1.062248,,
5/6/2022,1.053974,,
5/9/2022,1.053219,,
5/10/2022,1.05658,,
5/11/2022,1.053297,,
5/12/2022,1.051248,,
5/13/2022,1.037958,,
5/16/2022,1.040063,,
5/17/2022,1.043896,,
5/18/2022,1.054786,,
5/19/2022,1.047274,,
5/20/2022,1.057899,,
5/23/2022,1.056982,,
5/24/2022,1.068205,,
5/25/2022,1.073653,,
5/26/2022,1.068661,,
5/27/2022,1.073295,,
5/30/2022,1.073146,,
5/31/2022,1.077354,,
6/1/2022,1.073411,,
6/2/2022,1.065417,,
6/3/2022,1.075107,,
6/6/2022,1.072605,,
6/7/2022,1.069141,,
6/8/2022,1.069862,,
6/9/2022,1.071765,,
6/10/2022,1.061921,,
6/13/2022,1.048999,,
6/14/2022,1.041515,,
6/15/2022,1.044059,,
6/16/2022,1.04562,,
6/17/2022,1.054685,,
6/20/2022,1.049142,,
6/21/2022,1.052078,,
6/22/2022,1.053264,,
6/23/2022,1.056412,,
6/24/2022,1.052011,,
6/27/2022,1.056613,,
6/28/2022,1.058089,,
6/29/2022,1.052355,,
6/30/2022,1.044659,,
7/1/2022,1.047768,,
7/4/2022,1.043395,,
7/5/2022,1.043319,,
7/6/2022,1.025767,,
7/7/2022,1.018641,,
7/8/2022,1.016984,,
7/11/2022,1.016611,,
7/12/2022,1.004753,,
7/13/2022,1.003311,,
7/14/2022,1.003271,,
7/15/2022,1.002567,,
7/18/2022,1.009632,,
7/19/2022,1.014518,,
7/20/2022,1.023133,,
7/21/2022,1.018278,,
7/22/2022,1.022108,,
7/25/2022,1.020023,,
7/26/2022,1.022495,,
7/27/2022,1.012956,,
7/28/2022,1.020929,,
7/29/2022,1.019233,,
8/1/2022,1.020825,,
8/2/2022,1.026136,,
8/3/2022,1.015569,,
8/4/2022,1.015765,,
8/5/2022,1.024779,,
8/8/2022,1.017087,,
8/9/2022,1.019763,,
8/10/2022,1.020814,,
8/11/2022,1.030078,,
8/12/2022,1.031672,,
8/15/2022,1.025641,,
8/16/2022,1.016198,,
8/17/2022,1.017066,,
8/18/2022,1.018019,,
8/19/2022,1.00899,,
8/22/2022,1.003522,,
8/23/2022,0.993947,,
8/24/2022,0.996691,,
8/25/2022,0.99691,,
8/26/2022,0.997128,,
8/29/2022,0.993868,,
8/30/2022,1.001402,,
8/31/2022,1.002506,,
9/1/2022,1.003905,,
9/2/2022,0.995233,,
9/5/2022,0.990943,,
9/6/2022,0.995223,,
9/7/2022,0.989795,,
9/8/2022,0.99957,,
9/9/2022,1.001202,,
9/12/2022,1.007141,,
9/13/2022,1.012956,,
9/14/2022,0.998203,,
9/15/2022,0.998403,,
9/16/2022,0.998831,,
9/19/2022,1.002235,,
9/20/2022,1.002959,,
9/21/2022,0.997079,,
9/22/2022,0.983072,,
9/23/2022,0.984155,,
9/26/2022,0.968992,,
9/27/2022,0.962371,,
9/28/2022,0.959619,,
9/29/2022,0.970817,,
9/30/2022,0.982956,,
10/3/2022,0.979269,,
10/4/2022,0.983207,,
10/5/2022,0.998432,,
10/6/2022,0.9911,,
10/7/2022,0.978905,,
10/10/2022,0.973501,,
10/11/2022,0.971006,,
10/12/2022,0.970017,,
10/13/2022,0.970798,,
10/14/2022,0.975134,,
10/17/2022,0.973937,,
10/18/2022,0.98464,,
10/19/2022,0.986388,,
10/20/2022,0.976648,,
10/21/2022,0.97789,,
10/24/2022,0.986009,,
10/25/2022,0.98865,,
10/26/2022,0.996373,,
10/27/2022,1.009194,,
10/28/2022,0.99678,,
10/31/2022,0.9955,,
11/1/2022,0.988631,,
11/2/2022,0.987791,,
11/3/2022,0.981441,,
11/4/2022,0.974963,,
11/7/2022,0.992881,,
11/8/2022,1.001863,,
11/9/2022,1.008085,,
11/10/2022,1.001954,,
11/11/2022,1.019222,,
11/14/2022,1.032855,,
11/15/2022,1.031928,,
11/16/2022,1.035786,,
11/17/2022,1.039501,,
11/18/2022,1.036173,,
11/21/2022,1.03309,,
11/22/2022,1.024569,,
11/23/2022,1.031109,,
11/24/2022,1.041623,,
11/25/2022,1.04081,,
11/28/2022,1.036753,,
11/29/2022,1.034554,,
11/30/2022,1.03245,,
12/1/2022,1.042535,,
12/2/2022,1.052842,,
12/5/2022,1.054419,,
12/6/2022,1.049692,,
12/7/2022,1.046901,,
12/8/2022,1.051326,,
12/9/2022,1.055966,,
12/12/2022,1.052222,,
12/13/2022,1.054174,,
12/14/2022,1.062665,,
12/15/2022,1.067635,,
12/16/2022,1.064056,,
12/19/2022,1.058504,,
12/20/2022,1.061458,,
12/21/2022,1.062699,,
12/22/2022,1.061008,,
12/23/2022,1.060333,,
12/26/2022,1.06678,,
12/27/2022,1.064022,,
12/28/2022,1.063717,,
12/29/2022,1.062925,,
12/30/2022,1.066075,,
1/2/2023,1.070973,,
1/3/2023,1.067771,,
1/4/2023,1.054685,,
1/5/2023,1.060637,,
1/6/2023,1.052222,,
1/9/2023,1.065632,,
1/10/2023,1.073318,,
1/11/2023,1.073895,,
1/12/2023,1.0766,,
1/13/2023,1.086024,,
1/16/2023,1.082462,,
1/17/2023,1.083013,,
1/18/2023,1.079331,,
1/19/2023,1.079785,,
1/20/2023,1.083388,,
1/23/2023,1.086508,,
1/24/2023,1.087429,,
1/25/2023,1.088815,,
1/26/2023,1.092204,,
1/27/2023,1.089443,,
1/30/2023,1.087146,,
1/31/2023,1.085069,,
2/1/2023,1.086095,,
2/2/2023,1.101285,,
2/3/2023,1.090513,,
2/6/2023,1.079086,,
2/7/2023,1.073076,,
2/8/2023,1.072973,,
2/9/2023,1.071582,,
2/10/2023,1.074229,,
2/13/2023,1.067771,,
2/14/2023,1.073042,,
2/15/2023,1.073572,,
2/16/2023,1.069176,,
2/17/2023,1.066576,,
2/20/2023,1.068444,,
2/21/2023,1.068262,,
2/22/2023,1.065201,,
2/23/2023,1.06058,,
2/24/2023,1.059805,,
2/27/2023,1.055476,,
2/28/2023,1.061121,,
3/1/2023,1.057731,,
3/2/2023,1.066894,,
3/3/2023,1.059973,,
3/6/2023,1.06262,,
3/7/2023,1.068833,,
3/8/2023,1.055075,,
3/9/2023,1.054953,,
3/10/2023,1.05847,,
3/13/2023,1.068365,,
3/14/2023,1.072501,,
3/15/2023,1.072766,,
3/16/2023,1.058335,,
3/17/2023,1.061413,,
3/20/2023,1.067886,,
3/21/2023,1.071915,,
3/22/2023,1.077424,,
3/23/2023,1.087039,,
3/24/2023,1.083506,,
3/27/2023,1.077819,,
3/28/2023,1.080707,,
3/29/2023,1.083952,,
3/30/2023,1.084363,,
3/31/2023,1.090465,,
4/3/2023,1.080334,,
4/4/2023,1.091227,,
4/5/2023,1.096011,,
4/6/2023,1.090334,,
4/7/2023,1.092013,,
4/10/2023,1.091358,,
4/11/2023,1.086933,,
4/12/2023,1.091751,,
4/13/2023,1.099989,,
4/14/2023,1.105461,,
4/17/2023,1.09866,,
4/18/2023,1.092538,,
4/19/2023,1.097538,,
4/20/2023,1.095218,,
4/21/2023,1.097093,,
4/24/2023,1.099227,,
4/25/2023,1.10595,,
4/26/2023,1.097839,,
4/27/2023,1.104728,,
4/28/2023,1.103205,,
5/1/2023,1.101091,,
5/2/2023,1.096924,,
5/3/2023,1.101091,,
5/4/2023,1.106893,,
5/5/2023,1.102293,,
5/8/2023,1.101868,,
5/9/2023,1.099614,,
5/10/2023,1.096467,,
5/11/2023,1.098406,,
5/12/2023,1.091215,,
5/15/2023,1.08527,,
5/16/2023,1.08737,,
5/17/2023,1.086567,,
5/18/2023,1.083835,,
5/19/2023,1.07754,,
5/22/2023,1.082275,,
5/23/2023,1.081105,,
5/24/2023,1.076971,,
5/25/2023,1.075732,,
5/26/2023,1.072444,,
5/29/2023,1.072306,,
5/30/2023,1.070767,,
5/31/2023,1.073307,,
6/1/2023,1.069519,,
6/2/2023,1.076079,,
6/5/2023,1.069862,,
6/6/2023,1.07118,,
6/7/2023,1.069805,,
6/8/2023,1.070744,,
6/9/2023,1.078272,,
6/12/2023,1.075095,,
6/13/2023,1.076299,,
6/14/2023,1.078935,,
6/15/2023,1.084305,,
6/16/2023,1.094595,,
6/19/2023,1.094212,,
6/20/2023,1.09243,,
6/21/2023,1.092037,,
6/22/2023,1.099264,,
6/23/2023,1.09589,,
6/26/2023,1.090667,,
6/27/2023,1.091048,,
6/28/2023,1.095722,,
6/29/2023,1.091584,,
6/30/2023,1.086803,,
7/3/2023,1.09075,,
7/4/2023,1.09131,,
7/5/2023,1.088495,,
7/6/2023,1.085658,,
7/7/2023,1.089064,,
7/10/2023,1.096972,,
7/11/2023,1.100594,,
7/12/2023,1.101406,,
7/13/2023,1.114455,,
7/14/2023,1.122347,,
7/17/2023,1.122776,,
7/18/2023,1.12376,,
7/19/2023,1.122889,,
7/20/2023,1.120523,,
7/21/2023,1.11371,,
7/24/2023,1.112533,,
7/25/2023,1.106317,,
7/26/2023,1.105046,,
7/27/2023,1.107837,,
7/28/2023,1.097876,,
7/31/2023,1.102426,,
8/1/2023,1.099759,,
8/2/2023,1.100788,,
8/3/2023,1.094415,,
8/4/2023,1.095158,,
8/7/2023,1.100267,,
8/8/2023,1.100316,,
8/9/2023,1.09589,,
8/10/2023,1.097767,,
8/11/2023,1.098165,,
8/14/2023,1.094439,,
8/15/2023,1.090988,,
8/16/2023,1.090417,,
8/17/2023,1.087488,,
8/18/2023,1.087465,,
8/21/2023,1.087559,,
8/22/2023,1.089835,,
8/23/2023,1.084669,,
8/24/2023,1.086579,,
8/25/2023,1.079914,,
8/28/2023,1.079739,,
8/29/2023,1.082556,,
8/30/2023,1.086921,,
8/31/2023,1.093255,,
9/1/2023,1.08441,,
9/4/2023,1.077586,,
9/5/2023,1.079447,,
9/6/2023,1.072616,,
9/7/2023,1.07242,,
9/8/2023,1.069782,,
9/11/2023,1.071811,,
9/12/2023,1.075038,,
9/13/2023,1.075327,,
9/14/2023,1.073422,,
9/15/2023,1.063717,,
9/18/2023,1.066826,,
9/19/2023,1.069267,,
9/20/2023,1.068205,,
9/21/2023,1.065303,,
9/22/2023,1.066155,,
9/25/2023,1.064849,,
9/26/2023,1.059165,,
9/27/2023,1.056948,,
9/28/2023,1.050531,,
9/29/2023,1.056245,,
10/2/2023,1.056524,,
10/3/2023,1.048075,,
10/4/2023,1.04723,,
10/5/2023,1.050707,,
10/6/2023,1.054663,,
10/9/2023,1.056747,,
10/10/2023,1.057888,,
10/11/2023,1.060479,,
10/12/2023,1.062428,,
10/13/2023,1.053674,,
10/16/2023,1.052155,,
10/17/2023,1.055431,,
10/18/2023,1.053741,,
